team_id,fifa_version,fifa_update,league_id,league_level,nationality_id,overall,attack,midfield,defence,coach_id,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_team_width,def_team_depth,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,chance_creation_passing,chance_creation_crossing,chance_creation_shooting
101099,20,61,336,1.0,56,71,75,70,69,896292.0,101102,5,6.0,2200000.0,5500000.0,27.18,25.21,247148.0,230975.0,245687.0,221480.0,230975.0,214350.0,221480.0,221480.0,5.0,5.0,,,,,,
101099,21,64,336,1.0,56,69,72,69,68,896292.0,101100,5,6.0,2200000.0,5500000.0,28.27,25.38,247148.0,247933.0,231571.0,247933.0,247933.0,176619.0,247933.0,252543.0,5.0,5.0,,,,,,
101099,22,64,336,1.0,56,68,72,68,66,896292.0,101102,5,9.0,2200000.0,9500000.0,28.91,27.85,176619.0,246396.0,246396.0,246396.0,246396.0,176619.0,258974.0,231571.0,50.0,60.0,,,,,,
101099,23,9,336,1.0,56,70,70,70,70,896776.0,101102,5,7.0,,28500000.0,32.91,33.11,176619.0,245687.0,245687.0,245687.0,245687.0,176619.0,245687.0,245687.0,51.0,61.0,,,,,,
101100,15,59,336,1.0,56,70,72,72,69,36084458.0,101103,8,20.0,1500000.0,,28.36,26.89,214608.0,215186.0,215186.0,215186.0,215186.0,216530.0,215186.0,215186.0,,,51.0,50.0,37.0,38.0,51.0,69.0
101100,16,58,336,1.0,56,72,72,73,70,36084458.0,101103,8,20.0,2000000.0,,28.18,27.04,214605.0,215176.0,214609.0,215176.0,215176.0,215186.0,215176.0,215176.0,,,51.0,50.0,37.0,38.0,51.0,69.0
101100,17,91,336,1.0,56,73,75,73,72,36084458.0,101103,7,10.0,8500000.0,56500000.0,29.27,27.0,206649.0,214196.0,196142.0,214196.0,214196.0,196142.0,196142.0,196142.0,,,53.0,55.0,43.0,38.0,51.0,69.0
101100,18,84,336,1.0,56,73,76,74,72,36084458.0,101103,9,10.0,8500000.0,56500000.0,30.09,26.54,206649.0,214196.0,214196.0,214196.0,231571.0,214331.0,231571.0,214196.0,,,53.0,55.0,43.0,40.0,51.0,69.0
101100,19,68,336,1.0,56,72,76,71,73,36084458.0,101103,9,10.0,9000000.0,56500000.0,28.18,25.18,242490.0,231571.0,214327.0,231571.0,231571.0,229883.0,231571.0,231571.0,4.0,5.0,40.0,44.0,39.0,40.0,52.0,52.0
101100,20,61,336,1.0,56,71,73,71,71,36084458.0,101103,9,10.0,9000000.0,56500000.0,29.64,24.93,214196.0,225182.0,214196.0,214196.0,225182.0,251348.0,225182.0,214327.0,4.0,5.0,,,,,,
101100,21,64,336,1.0,56,69,71,71,71,36084458.0,101099,9,10.0,9000000.0,56500000.0,28.91,25.15,214615.0,214369.0,225182.0,225182.0,214369.0,214615.0,225182.0,225182.0,4.0,5.0,,,,,,
101100,22,43,336,1.0,56,71,73,71,70,36084458.0,101099,6,6.0,9000000.0,56500000.0,28.64,26.0,214615.0,225812.0,225812.0,225812.0,225812.0,214615.0,242174.0,237982.0,40.0,50.0,,,,,,
101100,23,9,336,1.0,56,71,72,72,70,37252142.0,1876,7,10.0,,46500000.0,29.18,26.17,214615.0,196143.0,196143.0,196143.0,196143.0,214615.0,196143.0,196143.0,41.0,51.0,,,,,,
101101,15,59,336,1.0,56,69,69,70,69,1030277.0,101105,6,18.0,470000.0,,27.64,26.36,214327.0,225182.0,225182.0,225182.0,225182.0,225635.0,225182.0,225182.0,,,37.0,56.0,58.0,65.0,42.0,44.0
101101,16,58,336,1.0,56,69,70,70,69,1030277.0,112830,5,17.0,850000.0,,29.18,26.21,214323.0,225182.0,225182.0,225182.0,225182.0,225182.0,226879.0,225182.0,,,45.0,61.0,39.0,37.0,50.0,44.0
101101,17,91,336,1.0,56,71,74,71,69,1030277.0,112903,5,9.0,3500000.0,16500000.0,28.36,26.18,161663.0,234966.0,234966.0,234966.0,234966.0,234966.0,234966.0,234966.0,,,45.0,61.0,38.0,50.0,50.0,37.0
101101,18,84,336,1.0,56,72,75,73,70,1030277.0,112903,6,9.0,4000000.0,16500000.0,28.91,26.89,214274.0,234966.0,234966.0,234966.0,234966.0,225182.0,234966.0,234966.0,,,72.0,37.0,71.0,63.0,41.0,78.0
101101,19,68,336,1.0,56,72,75,72,70,1030277.0,112903,7,8.0,5000000.0,19500000.0,29.73,27.0,214274.0,234966.0,234966.0,234966.0,234966.0,234966.0,241084.0,234966.0,4.0,6.0,49.0,41.0,53.0,47.0,41.0,55.0
101101,20,61,336,1.0,56,71,74,71,71,1030277.0,112903,7,9.0,5000000.0,19500000.0,29.82,27.57,161663.0,214421.0,214421.0,214421.0,214515.0,214315.0,214421.0,214421.0,4.0,6.0,,,,,,
101101,21,64,336,1.0,56,71,75,70,70,1030277.0,101100,7,9.0,5000000.0,19500000.0,30.18,27.37,161663.0,242426.0,224325.0,236747.0,244636.0,219862.0,236747.0,244636.0,4.0,6.0,,,,,,
101101,22,64,336,1.0,56,71,74,71,70,1030277.0,101100,6,7.0,5000000.0,19500000.0,29.73,27.96,161663.0,236747.0,236747.0,236747.0,236747.0,236747.0,214421.0,214421.0,50.0,50.0,,,,,,
101101,23,9,336,1.0,56,70,72,70,69,465573.0,112523,5,8.0,,45500000.0,30.82,29.04,161663.0,236747.0,236747.0,236747.0,236747.0,236747.0,236747.0,236747.0,51.0,51.0,,,,,,
101102,15,59,336,1.0,56,68,71,69,68,474734.0,101105,6,19.0,480000.0,,26.55,24.43,221463.0,229108.0,229108.0,229108.0,229108.0,226591.0,229699.0,229699.0,,,54.0,67.0,45.0,57.0,60.0,62.0
101102,16,58,336,1.0,56,70,73,70,70,474734.0,112934,6,19.0,700000.0,,27.91,23.89,214031.0,229699.0,229699.0,229699.0,229699.0,227557.0,229699.0,229699.0,,,54.0,67.0,45.0,57.0,60.0,62.0
101102,17,91,336,1.0,56,71,73,73,68,474734.0,112934,3,8.0,6000000.0,97000000.0,27.82,24.88,159591.0,226419.0,226419.0,226419.0,226419.0,226591.0,226419.0,226419.0,,,56.0,67.0,48.0,59.0,60.0,62.0
101102,18,84,336,1.0,56,72,78,72,69,474734.0,112934,5,8.0,6000000.0,97000000.0,28.64,25.46,177974.0,229699.0,214019.0,229699.0,229699.0,214615.0,229699.0,229699.0,,,38.0,52.0,38.0,33.0,53.0,53.0
101102,19,68,336,1.0,56,71,77,73,69,474734.0,101099,7,8.0,7000000.0,80000000.0,29.64,25.36,212067.0,229699.0,229699.0,229699.0,235317.0,220287.0,235317.0,229699.0,5.0,5.0,51.0,73.0,49.0,55.0,53.0,53.0
101102,20,61,336,1.0,56,68,75,67,68,474734.0,101099,7,8.0,7000000.0,80000000.0,27.73,24.86,214163.0,247450.0,247450.0,247450.0,247450.0,230638.0,247450.0,247450.0,5.0,5.0,,,,,,
101102,21,64,336,1.0,56,68,71,67,70,474734.0,101099,7,8.0,7000000.0,80000000.0,27.36,24.36,216701.0,247450.0,247091.0,247450.0,214572.0,247450.0,247450.0,247450.0,5.0,5.0,,,,,,
101102,22,64,336,1.0,56,68,73,69,69,474734.0,101099,6,6.0,7000000.0,20000000.0,28.0,24.3,214572.0,244772.0,244772.0,244772.0,244772.0,244772.0,244772.0,244772.0,60.0,50.0,,,,,,
101102,23,9,336,1.0,56,69,71,70,70,6642513.0,101099,6,8.0,,30500000.0,28.82,24.37,244772.0,244772.0,244772.0,244772.0,244772.0,244772.0,244772.0,244772.0,51.0,51.0,,,,,,
101103,15,59,336,1.0,56,69,73,69,67,235436.0,101100,5,19.0,450000.0,,27.09,25.39,221627.0,221627.0,221627.0,221627.0,221627.0,214980.0,221627.0,221627.0,,,38.0,60.0,58.0,64.0,69.0,46.0
101103,16,58,336,1.0,56,71,72,72,70,235436.0,101100,5,18.0,1200000.0,,28.18,25.39,219787.0,221311.0,221381.0,221311.0,221311.0,231862.0,176545.0,221627.0,,,38.0,60.0,37.0,44.0,42.0,46.0
101103,17,91,336,1.0,56,71,73,73,71,235436.0,101100,3,9.0,4000000.0,24000000.0,28.45,26.43,176545.0,210513.0,210513.0,210513.0,203982.0,231862.0,210513.0,210513.0,,,38.0,60.0,40.0,51.0,42.0,46.0
101103,18,84,336,1.0,56,69,71,70,67,235436.0,101100,5,9.0,4000000.0,24000000.0,27.82,26.68,183315.0,231667.0,214497.0,231667.0,231667.0,214980.0,231667.0,231667.0,,,73.0,50.0,72.0,76.0,50.0,78.0
101103,19,68,336,1.0,56,69,76,69,69,235436.0,101100,6,9.0,5100000.0,20000000.0,28.45,25.69,214206.0,214497.0,214497.0,214497.0,214497.0,214980.0,214497.0,214497.0,5.0,5.0,73.0,51.0,72.0,76.0,50.0,78.0
101103,20,61,336,1.0,56,69,74,69,68,235436.0,101100,6,8.0,5100000.0,20000000.0,27.73,25.82,214497.0,214497.0,214497.0,214497.0,214497.0,248555.0,214497.0,214497.0,5.0,5.0,,,,,,
101103,21,40,336,1.0,56,65,68,65,66,235436.0,101100,6,8.0,5100000.0,20000000.0,26.73,23.83,219942.0,231862.0,258875.0,257913.0,231862.0,231862.0,257913.0,219942.0,5.0,5.0,,,,,,
101103,23,9,336,1.0,56,69,71,70,69,235436.0,101102,5,7.0,,29000000.0,30.73,27.56,209738.0,214327.0,209738.0,214327.0,214327.0,209738.0,214497.0,214327.0,51.0,51.0,,,,,,
101104,15,59,336,1.0,56,69,69,69,68,19264859.0,101105,5,18.0,450000.0,,27.73,25.93,214332.0,221461.0,221461.0,221461.0,221461.0,228996.0,226747.0,221461.0,,,50.0,54.0,37.0,40.0,38.0,57.0
101104,16,58,336,1.0,56,69,70,69,70,19264859.0,101105,6,19.0,750000.0,,27.55,25.39,214190.0,227894.0,227894.0,227894.0,227894.0,232399.0,227161.0,227161.0,,,50.0,54.0,37.0,40.0,38.0,57.0
101104,17,91,336,1.0,56,71,74,71,71,19264859.0,101105,8,8.0,6000000.0,17500000.0,27.09,26.07,214190.0,211489.0,211489.0,211489.0,211489.0,211489.0,211489.0,211489.0,,,50.0,54.0,37.0,40.0,38.0,57.0
101104,18,84,336,1.0,56,71,73,71,71,19264859.0,101105,7,8.0,6000000.0,17500000.0,28.09,27.61,214190.0,214611.0,216476.0,214611.0,214611.0,214611.0,214611.0,214611.0,,,71.0,66.0,73.0,67.0,66.0,69.0
101104,19,68,336,1.0,56,71,72,72,70,19264859.0,101105,8,9.0,7200000.0,20500000.0,30.64,28.39,214190.0,221311.0,226747.0,221311.0,221311.0,214463.0,221311.0,221311.0,4.0,4.0,69.0,64.0,73.0,67.0,64.0,68.0
101104,20,61,336,1.0,56,68,70,68,68,19264859.0,101105,5,5.0,7200000.0,20500000.0,29.55,25.75,214190.0,226419.0,226419.0,226419.0,226419.0,251348.0,226419.0,226419.0,4.0,4.0,,,,,,
101104,22,43,336,1.0,56,66,68,65,65,19264859.0,112523,5,7.0,7200000.0,20500000.0,26.91,26.7,214190.0,230906.0,230906.0,230906.0,230906.0,241602.0,231464.0,231464.0,40.0,50.0,,,,,,
101105,15,59,336,1.0,56,68,70,70,67,3526244.0,101100,9,20.0,460000.0,,29.27,25.93,214506.0,214510.0,212457.0,214510.0,214510.0,214350.0,212457.0,214378.0,,,51.0,63.0,48.0,49.0,64.0,68.0
101105,16,58,336,1.0,56,70,69,71,69,3526244.0,101104,9,20.0,1300000.0,,29.18,26.18,209738.0,224142.0,214378.0,224142.0,224142.0,226038.0,214378.0,215335.0,,,42.0,63.0,40.0,47.0,51.0,59.0
101105,17,91,336,1.0,56,71,72,71,72,3526244.0,101104,4,8.0,6500000.0,18500000.0,28.27,26.36,214076.0,224142.0,218687.0,224142.0,224142.0,214209.0,234062.0,234062.0,,,42.0,63.0,40.0,47.0,51.0,59.0
101105,18,84,336,1.0,56,70,73,71,70,3526244.0,101104,6,8.0,6500000.0,18500000.0,28.0,25.68,209738.0,218687.0,218687.0,218687.0,218687.0,214209.0,218687.0,218687.0,,,73.0,36.0,71.0,71.0,76.0,77.0
101105,19,68,336,1.0,56,71,72,71,69,3526244.0,101104,8,8.0,7000000.0,22500000.0,28.91,26.61,225252.0,239645.0,225252.0,239645.0,239645.0,239645.0,218687.0,218687.0,5.0,5.0,73.0,36.0,71.0,71.0,76.0,77.0
101105,20,61,336,1.0,56,69,70,69,66,3526244.0,101104,8,8.0,7000000.0,22500000.0,26.55,25.61,225252.0,214378.0,214378.0,214378.0,214378.0,220597.0,218464.0,214378.0,5.0,5.0,,,,,,
101105,21,40,336,1.0,56,69,69,69,68,3526244.0,101100,8,8.0,7000000.0,22500000.0,28.45,25.59,227145.0,214378.0,227145.0,214378.0,214378.0,217998.0,214378.0,214378.0,5.0,5.0,,,,,,
101106,15,59,336,1.0,56,67,67,68,67,471824.0,101100,6,17.0,220000.0,,27.64,26.0,214508.0,227085.0,227085.0,227085.0,227085.0,224035.0,226228.0,226228.0,,,60.0,56.0,49.0,44.0,65.0,54.0
101106,16,58,336,1.0,56,69,67,70,70,471824.0,112578,6,17.0,700000.0,,28.0,25.33,214110.0,232125.0,227840.0,232125.0,232125.0,221311.0,232125.0,232125.0,,,60.0,70.0,55.0,55.0,64.0,60.0
101106,17,91,336,1.0,56,70,72,71,68,471824.0,111723,5,6.0,2300000.0,9000000.0,26.64,25.04,214110.0,220522.0,232076.0,220522.0,220522.0,228761.0,226228.0,232125.0,,,60.0,70.0,55.0,55.0,61.0,61.0
101106,18,84,336,1.0,56,69,70,70,67,471824.0,111723,5,6.0,2300000.0,9000000.0,29.55,26.82,214110.0,221480.0,221480.0,221480.0,221480.0,228735.0,221480.0,221480.0,,,53.0,75.0,53.0,59.0,75.0,66.0
101106,19,68,336,1.0,56,69,70,69,70,471824.0,111723,5,7.0,3300000.0,9000000.0,29.18,26.18,225036.0,214358.0,214358.0,214358.0,231706.0,246823.0,214358.0,214358.0,6.0,5.0,53.0,75.0,53.0,59.0,75.0,65.0
101106,20,61,336,1.0,56,68,70,69,69,471824.0,101101,5,7.0,3300000.0,9000000.0,28.27,25.54,214477.0,234966.0,234966.0,234966.0,234966.0,241573.0,231706.0,231706.0,6.0,5.0,,,,,,
101108,21,64,337,1.0,58,72,74,73,71,217747.0,111008,8,10.0,6000000.0,13000000.0,32.0,29.07,228231.0,255169.0,255169.0,255169.0,255169.0,255169.0,255718.0,255718.0,7.0,6.0,,,,,,
101108,22,64,337,1.0,58,71,72,71,70,217747.0,111008,8,10.0,6000000.0,13000000.0,29.91,27.03,216385.0,255169.0,235511.0,235511.0,255169.0,255169.0,255718.0,255718.0,70.0,60.0,,,,,,
101108,23,9,337,1.0,58,69,69,70,70,217747.0,112716,8,9.0,,52500000.0,28.64,26.73,216385.0,218868.0,218868.0,235511.0,218868.0,209523.0,218868.0,218868.0,61.0,61.0,,,,,,
101110,21,64,338,1.0,60,71,71,70,69,459614.0,111325,6,9.0,4900000.0,13200000.0,27.18,26.5,253272.0,258846.0,253275.0,258846.0,258846.0,258846.0,256136.0,256136.0,5.0,5.0,,,,,,
101110,22,64,338,1.0,60,69,70,70,68,459614.0,111325,6,8.0,4900000.0,13200000.0,30.0,25.42,182859.0,202558.0,253275.0,202558.0,202558.0,258846.0,256136.0,256136.0,60.0,60.0,,,,,,
101110,23,9,338,1.0,60,67,68,67,67,459614.0,111325,8,9.0,,48200000.0,28.73,25.55,253272.0,270414.0,267409.0,270414.0,270414.0,205972.0,226459.0,199392.0,61.0,61.0,,,,,,
101112,15,59,39,1.0,95,68,71,69,65,37590075.0,111144,6,4.0,3100000.0,,27.18,24.23,201869.0,223685.0,214594.0,223685.0,223685.0,223685.0,228404.0,228404.0,,,65.0,50.0,50.0,65.0,50.0,75.0
101112,16,58,39,1.0,95,69,68,70,69,37590075.0,111144,6,9.0,3300000.0,,27.45,24.87,191725.0,228404.0,202866.0,228404.0,228404.0,228404.0,228404.0,228404.0,,,65.0,50.0,50.0,65.0,50.0,65.0
101112,17,91,39,1.0,95,69,78,71,69,37590075.0,111144,2,3.0,3700000.0,142000000.0,27.73,26.0,216811.0,228404.0,202866.0,228404.0,228404.0,202866.0,228404.0,228404.0,,,65.0,50.0,50.0,65.0,50.0,65.0
101112,18,84,39,1.0,95,70,76,71,69,37590075.0,111144,2,3.0,3700000.0,150000000.0,27.55,26.86,216811.0,228404.0,228404.0,228404.0,214000.0,228404.0,214000.0,214000.0,,,73.0,68.0,72.0,48.0,58.0,68.0
101112,19,68,39,1.0,95,69,72,70,69,37590075.0,111144,2,5.0,5000000.0,150000000.0,26.82,26.11,216811.0,207465.0,214000.0,207465.0,207465.0,207465.0,228010.0,228010.0,4.0,5.0,67.0,68.0,71.0,48.0,58.0,68.0
101112,20,61,39,1.0,95,69,72,69,69,37590075.0,111144,2,5.0,19500000.0,193500000.0,26.18,24.59,223198.0,223198.0,228010.0,223198.0,223198.0,223198.0,223198.0,223198.0,3.0,4.0,,,,,,
101112,21,64,39,1.0,95,69,72,69,68,37590075.0,111144,2,5.0,19500000.0,193500000.0,26.91,24.25,215178.0,242573.0,242573.0,242573.0,242573.0,213095.0,242573.0,242573.0,3.0,4.0,,,,,,
101112,22,64,39,1.0,95,69,71,69,67,37590075.0,111144,2,5.0,19500000.0,193500000.0,27.36,24.61,201869.0,242573.0,201869.0,242573.0,242573.0,229658.0,242573.0,229658.0,30.0,30.0,,,,,,
101112,23,9,39,1.0,70,69,71,72,67,37590075.0,111144,2,5.0,,193500000.0,26.27,25.23,255827.0,208919.0,208919.0,208919.0,208919.0,229658.0,229658.0,208919.0,31.0,37.0,,,,,,
101114,15,59,341,1.0,83,68,69,71,69,460370.0,1880,5,10.0,2500000.0,,29.73,26.85,196072.0,207984.0,207984.0,207984.0,207984.0,207984.0,217710.0,226388.0,,,53.0,50.0,50.0,47.0,53.0,63.0
101114,16,58,341,1.0,83,70,71,71,73,460370.0,1880,7,12.0,2000000.0,,29.27,25.67,171975.0,207984.0,221434.0,207984.0,207984.0,214615.0,227227.0,227227.0,,,53.0,50.0,50.0,40.0,53.0,63.0
101114,17,91,341,1.0,83,71,73,69,70,460370.0,1880,3,5.0,3700000.0,40000000.0,27.64,25.13,186650.0,161667.0,161667.0,161667.0,161667.0,214615.0,231231.0,231231.0,,,53.0,50.0,50.0,40.0,53.0,63.0
101114,18,84,341,1.0,83,72,75,70,72,460370.0,1880,3,5.0,4000000.0,40000000.0,27.45,25.23,209756.0,234578.0,234578.0,234578.0,220064.0,224150.0,231231.0,231231.0,,,38.0,52.0,36.0,33.0,63.0,43.0
101114,19,68,341,1.0,83,71,73,72,69,460370.0,1880,3,5.0,6500000.0,40000000.0,27.64,25.0,210374.0,223685.0,210374.0,241570.0,223685.0,235950.0,210374.0,210374.0,5.0,5.0,39.0,53.0,39.0,39.0,79.0,59.0
101114,20,61,341,1.0,83,71,71,71,70,460370.0,1880,3,5.0,6500000.0,40000000.0,26.36,24.75,212067.0,221634.0,221634.0,221634.0,221634.0,225270.0,191209.0,236842.0,5.0,5.0,,,,,,
101114,21,64,341,1.0,83,71,71,71,70,460370.0,1880,1,3.0,6500000.0,40000000.0,28.73,24.93,214717.0,226797.0,226797.0,226797.0,226797.0,226797.0,226797.0,226797.0,5.0,5.0,,,,,,
101114,22,64,341,1.0,83,71,73,70,72,460370.0,1880,1,3.0,6500000.0,40000000.0,28.36,25.43,213711.0,236842.0,255111.0,234578.0,255111.0,236842.0,234578.0,236842.0,70.0,60.0,,,,,,
101121,17,91,341,1.0,83,69,72,70,68,251867.0,1879,1,2.0,4000000.0,32000000.0,29.55,28.36,215103.0,215103.0,210826.0,215103.0,215103.0,215103.0,215103.0,210826.0,,,41.0,41.0,41.0,41.0,38.0,38.0
101121,18,84,341,1.0,83,71,71,72,68,251867.0,1879,1,2.0,3500000.0,32000000.0,28.73,26.62,142721.0,227227.0,227227.0,221434.0,227227.0,227394.0,227227.0,227227.0,,,68.0,55.0,73.0,79.0,55.0,68.0
101121,19,68,341,1.0,83,69,72,70,69,251867.0,1879,2,2.0,5300000.0,28000000.0,26.45,25.2,214986.0,227227.0,227227.0,227227.0,227227.0,217710.0,227227.0,227227.0,7.0,8.0,73.0,64.0,69.0,67.0,64.0,68.0
101121,20,61,341,1.0,83,70,75,70,69,251867.0,1879,2,2.0,5300000.0,28000000.0,26.0,24.64,209758.0,227227.0,229839.0,227227.0,227227.0,200826.0,228069.0,233606.0,7.0,8.0,,,,,,
101121,21,64,341,1.0,83,68,68,68,69,251867.0,112678,4,4.0,9700000.0,68000000.0,26.09,25.19,245062.0,226579.0,244205.0,226579.0,214302.0,244205.0,244205.0,244205.0,7.0,8.0,,,,,,
101121,22,64,341,1.0,83,70,71,68,69,251867.0,1879,4,4.0,8300000.0,45000000.0,26.55,25.15,245062.0,226579.0,262284.0,239629.0,226579.0,261161.0,226579.0,244205.0,70.0,80.0,,,,,,
101144,17,91,349,1.0,163,64,69,64,65,524400.0,101147,2,6.0,3000000.0,11200000.0,29.18,27.17,232685.0,190139.0,190139.0,190139.0,190139.0,190139.0,190139.0,190139.0,,,43.0,39.0,48.0,54.0,45.0,56.0
101144,18,84,349,1.0,163,66,69,65,64,524400.0,101147,2,6.0,3000000.0,11200000.0,29.73,26.87,232685.0,29552.0,29552.0,29552.0,29552.0,29552.0,29552.0,29552.0,,,66.0,77.0,66.0,73.0,59.0,69.0
101144,19,68,349,1.0,163,66,69,67,65,524400.0,101147,3,6.0,3000000.0,12200000.0,30.82,27.83,232685.0,140201.0,140201.0,140201.0,140201.0,140201.0,224385.0,224385.0,6.0,5.0,66.0,77.0,66.0,73.0,37.0,69.0
101144,20,61,349,1.0,163,66,68,66,66,524400.0,101151,3,6.0,3600000.0,10500000.0,30.64,29.03,232721.0,232820.0,232820.0,232820.0,232820.0,229392.0,232820.0,232820.0,6.0,5.0,,,,,,
101145,17,91,349,1.0,163,68,69,70,67,460941.0,101147,7,8.0,4700000.0,14400000.0,25.0,24.53,232950.0,207722.0,207722.0,207722.0,207722.0,207722.0,207722.0,207722.0,,,66.0,57.0,63.0,56.0,70.0,32.0
101145,18,84,349,1.0,163,68,71,69,67,460941.0,101147,7,8.0,4700000.0,14400000.0,26.0,25.44,232907.0,207722.0,207722.0,207722.0,207722.0,207722.0,207722.0,207722.0,,,37.0,35.0,40.0,36.0,76.0,56.0
101145,19,68,349,1.0,163,68,70,70,65,460941.0,101147,6,7.0,5100000.0,17400000.0,27.27,25.75,232907.0,207722.0,207722.0,207722.0,207722.0,207722.0,207722.0,207722.0,5.0,6.0,36.0,35.0,40.0,36.0,76.0,56.0
101145,21,64,349,1.0,163,68,71,69,67,460941.0,101147,4,7.0,7700000.0,35000000.0,28.82,27.07,232907.0,254881.0,254881.0,254881.0,254881.0,233119.0,254881.0,254881.0,6.0,7.0,,,,,,
101145,22,64,349,1.0,163,67,72,67,66,460941.0,101147,4,7.0,7700000.0,35000000.0,27.64,27.0,234184.0,232687.0,232687.0,232687.0,228305.0,255753.0,232687.0,228305.0,60.0,70.0,,,,,,
101146,17,91,349,1.0,163,69,72,67,67,308790.0,112093,1,3.0,5500000.0,15400000.0,27.91,26.28,232926.0,232926.0,232926.0,232926.0,232926.0,217647.0,232926.0,232926.0,,,41.0,41.0,41.0,41.0,41.0,41.0
101146,18,84,349,1.0,163,68,73,69,66,308790.0,112093,1,3.0,5500000.0,15400000.0,28.64,27.46,232926.0,150516.0,150516.0,150516.0,150516.0,232926.0,232926.0,232926.0,,,73.0,68.0,69.0,75.0,38.0,76.0
101146,19,68,349,1.0,163,69,75,74,66,308790.0,112093,2,4.0,6700000.0,31400000.0,30.0,27.5,232926.0,232467.0,232467.0,232467.0,232467.0,232926.0,232467.0,232467.0,6.0,7.0,73.0,68.0,69.0,75.0,38.0,76.0
101146,20,61,349,1.0,163,71,72,73,72,308790.0,112093,2,4.0,8500000.0,25000000.0,30.64,28.3,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,6.0,7.0,,,,,,
101146,21,64,349,1.0,163,69,70,70,70,308790.0,112093,5,6.0,16800000.0,80000000.0,30.18,26.37,222987.0,222987.0,222987.0,222987.0,222987.0,245538.0,254847.0,222987.0,6.0,7.0,,,,,,
101146,22,64,349,1.0,163,70,71,71,69,308790.0,112093,5,6.0,16800000.0,80000000.0,29.55,26.41,41.0,41.0,41.0,41.0,41.0,191565.0,232636.0,41.0,60.0,70.0,,,,,,
101147,17,91,349,1.0,163,69,71,69,69,308330.0,101144,4,9.0,4800000.0,15000000.0,28.73,25.0,140180.0,140180.0,191556.0,140180.0,140180.0,233254.0,140180.0,232874.0,,,47.0,44.0,38.0,57.0,63.0,58.0
101147,18,84,349,1.0,163,69,71,68,69,308330.0,101144,4,9.0,4800000.0,15000000.0,28.73,25.93,191556.0,191556.0,191556.0,191556.0,191556.0,213061.0,232874.0,232874.0,,,51.0,57.0,51.0,49.0,57.0,53.0
101147,19,68,349,1.0,163,69,71,68,70,308330.0,101144,4,9.0,5400000.0,18000000.0,27.45,26.0,237823.0,232879.0,232879.0,232879.0,232879.0,237768.0,237768.0,203431.0,5.0,7.0,50.0,57.0,51.0,35.0,57.0,53.0
101147,20,61,349,1.0,163,69,71,71,68,308330.0,101144,4,9.0,4800000.0,21000000.0,27.82,25.87,232882.0,237582.0,237582.0,225478.0,237582.0,232884.0,237582.0,237582.0,4.0,6.0,,,,,,
101147,21,64,349,1.0,163,69,74,70,68,308330.0,111575,6,9.0,8900000.0,60000000.0,26.91,26.0,232882.0,232879.0,232879.0,232879.0,237582.0,232884.0,237582.0,237582.0,4.0,6.0,,,,,,
101147,22,64,349,1.0,163,69,73,69,67,308330.0,111575,6,9.0,8900000.0,60000000.0,26.09,24.77,232882.0,237582.0,245293.0,239041.0,242776.0,252162.0,242776.0,242776.0,40.0,60.0,,,,,,
101148,18,84,349,1.0,163,69,71,70,68,37590394.0,112093,5,5.0,7000000.0,10000000.0,27.18,26.53,228124.0,232382.0,232382.0,232382.0,232382.0,237799.0,232382.0,232382.0,,,52.0,39.0,52.0,67.0,79.0,54.0
101148,19,68,349,1.0,163,68,70,69,68,37590394.0,112093,5,7.0,4500000.0,21000000.0,28.45,27.33,222993.0,210126.0,210126.0,210126.0,210126.0,211783.0,232382.0,232382.0,6.0,5.0,52.0,39.0,51.0,67.0,79.0,53.0
101148,20,61,349,1.0,163,69,69,69,70,37590394.0,112093,5,7.0,4500000.0,19000000.0,28.82,26.8,232919.0,254910.0,254910.0,254910.0,254910.0,211783.0,254910.0,254910.0,6.0,5.0,,,,,,
101148,21,64,349,1.0,163,69,69,69,69,37590394.0,112093,5,7.0,6900000.0,32000000.0,29.64,26.07,210126.0,210126.0,210126.0,215117.0,210126.0,210126.0,237784.0,254910.0,6.0,5.0,,,,,,
101148,22,64,349,1.0,163,69,67,70,69,37590394.0,112093,5,7.0,6900000.0,32000000.0,29.27,27.07,237784.0,237784.0,237784.0,237784.0,237784.0,232462.0,237784.0,254910.0,60.0,50.0,,,,,,
101149,18,84,349,1.0,163,66,70,66,65,456588.0,101144,1,2.0,2500000.0,9000000.0,27.0,27.21,237764.0,237767.0,237767.0,237766.0,237767.0,224126.0,237767.0,237767.0,,,52.0,58.0,52.0,53.0,78.0,66.0
101149,19,68,349,1.0,163,66,70,65,65,456588.0,101144,1,3.0,2800000.0,12000000.0,26.73,27.23,237764.0,237766.0,237766.0,237766.0,237766.0,242384.0,237758.0,237758.0,7.0,7.0,67.0,58.0,69.0,63.0,78.0,76.0
101149,20,61,349,1.0,163,67,70,66,66,456588.0,101144,1,3.0,2800000.0,13000000.0,27.91,26.6,237766.0,237766.0,237766.0,237766.0,237766.0,242384.0,246797.0,246797.0,5.0,6.0,,,,,,
